utc,endpoint,head,occupancyCall
2026-08-22T17:46:43.883Z,QuickNodeEP1,45826257,127
2026-08-22T17:46:43.883Z,CoinbasePub,45826257,127
2026-08-22T17:47:43.659Z,QuickNodeEP1,45826287,127
2026-08-22T17:47:43.659Z,CoinbasePub,45826287,127
2026-08-22T17:48:46.395Z,QuickNodeEP1,45826318,127
2026-08-22T17:48:46.395Z,CoinbasePub,45826319,127
2026-08-22T17:49:43.207Z,QuickNodeEP1,45826347,127
2026-08-22T17:49:43.207Z,CoinbasePub,45826347,127
2026-08-22T17:50:43.391Z,QuickNodeEP1,45826377,127
2026-08-22T17:50:43.391Z,CoinbasePub,45826377,127
2026-08-22T17:51:43.367Z,QuickNodeEP1,45826407,127
2026-08-22T17:51:43.367Z,CoinbasePub,45826407,127
2026-08-22T17:52:43.259Z,QuickNodeEP1,45826437,127
2026-08-22T17:52:43.259Z,CoinbasePub,45826437,127
2026-08-22T17:53:43.327Z,QuickNodeEP1,45826467,127
2026-08-22T17:53:43.327Z,CoinbasePub,45826467,127
2026-08-22T17:54:43.275Z,QuickNodeEP1,45826497,127
2026-08-22T17:54:43.275Z,CoinbasePub,45826497,127
2026-08-22T17:55:43.249Z,QuickNodeEP1,45826527,127
2026-08-22T17:55:43.249Z,CoinbasePub,45826527,127
2026-08-22T17:56:43.836Z,QuickNodeEP1,45826557,127
2026-08-22T17:56:43.836Z,CoinbasePub,45826557,127
2026-08-22T17:57:43.747Z,QuickNodeEP1,45826587,127
2026-08-22T17:57:43.747Z,CoinbasePub,45826587,127
2026-08-22T17:58:43.314Z,QuickNodeEP1,45826617,127
2026-08-22T17:58:43.314Z,CoinbasePub,45826617,127
2026-08-22T17:59:43.868Z,QuickNodeEP1,45826647,127
2026-08-22T17:59:43.868Z,CoinbasePub,45826647,127
2026-08-22T18:00:47.810Z,QuickNodeEP1,45826679,127
2026-08-22T18:00:47.810Z,CoinbasePub,45826679,127
2026-08-22T18:01:43.524Z,QuickNodeEP1,45826706,127
2026-08-22T18:01:43.524Z,CoinbasePub,45826707,127
2026-08-22T18:02:43.630Z,QuickNodeEP1,45826736,127
2026-08-22T18:02:43.630Z,CoinbasePub,45826737,127
2026-08-22T18:03:43.761Z,QuickNodeEP1,45826767,127
2026-08-22T18:03:43.761Z,CoinbasePub,45826767,127
2026-08-22T18:04:43.358Z,QuickNodeEP1,45826797,127
2026-08-22T18:04:43.358Z,CoinbasePub,45826797,127
2026-08-22T18:05:43.424Z,QuickNodeEP1,45826827,127
2026-08-22T18:05:43.424Z,CoinbasePub,45826827,127
2026-08-22T18:06:43.420Z,QuickNodeEP1,45826857,127
2026-08-22T18:06:43.420Z,CoinbasePub,45826857,127
2026-08-22T18:07:43.658Z,QuickNodeEP1,45826887,127
2026-08-22T18:07:43.658Z,CoinbasePub,45826887,127
2026-08-22T18:08:43.469Z,QuickNodeEP1,45826917,127
2026-08-22T18:08:43.469Z,CoinbasePub,45826917,127
2026-08-22T18:09:44.032Z,QuickNodeEP1,45826947,127
2026-08-22T18:09:44.032Z,CoinbasePub,45826947,127
2026-08-22T18:10:43.977Z,QuickNodeEP1,45826977,127
2026-08-22T18:10:43.977Z,CoinbasePub,45826977,127
2026-08-22T18:11:43.809Z,QuickNodeEP1,45827007,127
2026-08-22T18:11:43.809Z,CoinbasePub,45827007,127
2026-08-22T18:12:43.413Z,QuickNodeEP1,45827037,127
2026-08-22T18:12:43.413Z,CoinbasePub,45827037,127
2026-08-22T18:13:43.622Z,QuickNodeEP1,45827067,127
2026-08-22T18:13:43.622Z,CoinbasePub,45827067,127
2026-08-22T18:14:43.442Z,QuickNodeEP1,45827097,127
2026-08-22T18:14:43.442Z,CoinbasePub,45827097,127
2026-08-22T18:15:44.222Z,QuickNodeEP1,45827127,127
2026-08-22T18:15:44.222Z,CoinbasePub,45827127,127
2026-08-22T18:16:52.243Z,QuickNodeEP1,45827158,127
2026-08-22T18:16:52.243Z,CoinbasePub,45827161,127
2026-08-22T18:17:44.510Z,QuickNodeEP1,45827187,127
2026-08-22T18:17:44.510Z,CoinbasePub,45827188,127
2026-08-22T18:18:43.804Z,QuickNodeEP1,45827217,127
2026-08-22T18:18:43.804Z,CoinbasePub,45827217,127
2026-08-22T18:19:43.758Z,QuickNodeEP1,45827247,127
2026-08-22T18:19:43.758Z,CoinbasePub,45827247,127
2026-08-22T18:20:43.697Z,QuickNodeEP1,45827277,127
2026-08-22T18:20:43.697Z,CoinbasePub,45827277,127
2026-08-22T18:21:44.065Z,QuickNodeEP1,45827307,127
2026-08-22T18:21:44.065Z,CoinbasePub,45827307,127
2026-08-22T18:22:44.243Z,QuickNodeEP1,45827337,127
2026-08-22T18:22:44.243Z,CoinbasePub,45827337,127
2026-08-22T18:23:52.169Z,QuickNodeEP1,45827371,127
2026-08-22T18:23:52.169Z,CoinbasePub,45827371,127
2026-08-22T18:24:52.002Z,QuickNodeEP1,45827401,127
2026-08-22T18:24:52.002Z,CoinbasePub,45827401,127
2026-08-22T18:25:51.577Z,QuickNodeEP1,45827431,127
2026-08-22T18:25:51.577Z,CoinbasePub,45827431,127
2026-08-22T18:26:51.826Z,QuickNodeEP1,45827461,127
2026-08-22T18:26:51.826Z,CoinbasePub,45827461,127
2026-08-22T18:27:58.483Z,QuickNodeEP1,45827494,127
2026-08-22T18:27:58.483Z,CoinbasePub,45827495,127
2026-08-22T18:28:51.470Z,QuickNodeEP1,45827521,127
2026-08-22T18:28:51.470Z,CoinbasePub,45827521,127
2026-08-22T18:29:51.877Z,QuickNodeEP1,45827551,127
2026-08-22T18:29:51.877Z,CoinbasePub,45827551,127
